Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
21 Dec 2019,KBP,DEL,PS391,6:03,UR-GEA,7:25 PM,10:26 PM,2:20 AM,Landed 4:29 AM
13 Dec 2019,DEL,KBP,PS392,7:04,UR-GEA,6:00 PM,6:25 PM,2:10 AM,Landed 1:29 AM
12 Dec 2019,KBP,DEL,PS391,6:21,UR-GEA,7:25 PM,7:54 PM,2:20 AM,Landed 2:15 AM
12 Dec 2019,JFK,KBP,PS232,8:10,UR-GEA,5:30 AM,5:55 AM,2:20 PM,Landed 2:05 PM
11 Dec 2019,KBP,JFK,PS231,10:31,UR-GEA,7:50 AM,8:03 AM,5:55 PM,Landed 6:34 PM
10 Dec 2019,DEL,KBP,PS392,6:52,UR-GEA,6:00 PM,8:56 PM,2:10 AM,Landed 3:48 AM
09 Dec 2019,SYX,KBP,PS7878,14:31,UR-GEA,8:00 PM,8:00 PM,8:50 AM,Landed 10:31 AM
09 Dec 2019,KBP,SYX,PS7877,9:48,UR-GEA,6:50 AM,9:47 AM,6:00 PM,Landed 7:36 PM
08 Dec 2019,DEL,KBP,PS392,6:54,UR-GEA,6:00 PM,6:14 PM,2:10 AM,Landed 1:07 AM
07 Dec 2019,KBP,DEL,PS391,6:30,UR-GEA,7:25 PM,7:31 PM,2:20 AM,Landed 2:01 AM
06 Dec 2019,DEL,KBP,PS392,6:42,UR-GEA,6:00 PM,6:54 PM,2:10 AM,Landed 1:35 AM
05 Dec 2019,KBP,DEL,PS391,6:39,UR-GEA,7:25 PM,7:38 PM,2:20 AM,Landed 2:17 AM
05 Dec 2019,YYZ,KBP,PS242,8:49,UR-GEA,4:15 AM,4:35 AM,1:15 PM,Landed 1:24 PM
04 Dec 2019,KBP,YYZ,PS241,10:07,UR-GEA,9:55 AM,10:05 AM,8:00 PM,Landed 8:12 PM
03 Dec 2019,DEL,KBP,PS392,7:18,UR-GEA,6:00 PM,6:14 PM,2:10 AM,Landed 1:33 AM
02 Dec 2019,KBP,DEL,PS391,6:17,UR-GEA,7:25 PM,8:00 PM,2:20 AM,Landed 2:17 AM
01 Dec 2019,DEL,KBP,PS392,7:27,UR-GEA,6:00 PM,6:21 PM,2:10 AM,Landed 1:49 AM
30 Nov 2019,KBP,DEL,PS391,6:08,UR-GEA,7:25 PM,7:41 PM,2:20 AM,Landed 1:50 AM
29 Nov 2019,DEL,KBP,PS392,7:10,UR-GEA,6:00 PM,6:15 PM,2:10 AM,Landed 1:26 AM
28 Nov 2019,KBP,DEL,PS391,6:15,UR-GEA,7:25 PM,7:50 PM,2:20 AM,Landed 2:05 AM
26 Nov 2019,DEL,KBP,PS392,7:15,UR-GEA,6:00 PM,6:33 PM,2:10 AM,Landed 1:48 AM
25 Nov 2019,KBP,DEL,PS391,6:10,UR-GEA,7:25 PM,7:53 PM,2:20 AM,Landed 2:03 AM
24 Nov 2019,BKK,KBP,PS272,10:36,UR-GEA,3:40 PM,4:06 PM,2:45 AM,Landed 2:42 AM
23 Nov 2019,KBP,BKK,PS271,9:41,UR-GEA,6:45 PM,2:28 AM,3:55 AM,Landed 12:08 PM
