Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
24 Oct 2019,OZH,KBP,PS88,0:57,UR-DNF,10:25 AM,1:24 PM,11:35 AM,Landed 2:22 PM
24 Oct 2019,KBP,OZH,PS87,0:53,UR-DNF,7:50 AM,11:27 AM,8:55 AM,Landed 12:20 PM
23 Oct 2019,KBP,OZH,PS87,1:03,UR-DNF,7:50 AM,12:16 PM,8:55 AM,Landed 1:19 PM
23 Oct 2019,DNK,KBP,7W106,1:00,UR-DNF,6:00 AM,10:06 AM,7:10 AM,Landed 11:06 AM
22 Oct 2019,KBP,DNK,7W105,0:42,UR-DNF,3:00 PM,3:04 PM,4:10 PM,Landed 3:46 PM
22 Oct 2019,OZH,KBP,PS88,0:49,UR-DNF,10:25 AM,12:28 PM,11:35 AM,Landed 1:17 PM
22 Oct 2019,KBP,OZH,PS87,0:52,UR-DNF,7:50 AM,10:29 AM,8:55 AM,Landed 11:20 AM
22 Oct 2019,DNK,KBP,7W106,0:46,UR-DNF,6:00 AM,6:43 AM,7:10 AM,Landed 7:30 AM
21 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:24 PM,1:10 PM,Landed 1:11 PM
21 Oct 2019,DNK,KBP,7W106,0:54,UR-DNF,6:00 AM,9:53 AM,7:10 AM,Landed 10:47 AM
20 Oct 2019,KBP,DNK,7W103,0:49,UR-DNF,12:00 PM,12:13 PM,1:10 PM,Landed 1:02 PM
19 Oct 2019,DNK,KBP,7W104,0:51,UR-DNF,3:56 PM,3:01 PM,â€”,Landed 3:53 PM
19 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:15 PM,1:10 PM,Landed 1:01 PM
19 Oct 2019,DNK,KBP,7W102,0:50,UR-DNF,9:00 AM,9:01 AM,10:10 AM,Landed 9:51 AM
19 Oct 2019,KBP,DNK,7W101,0:47,UR-DNF,6:35 AM,6:47 AM,7:45 AM,Landed 7:33 AM
19 Oct 2019,RIX,KBP,PS188,1:36,UR-DNF,3:00 AM,3:17 AM,4:35 AM,Landed 4:52 AM
18 Oct 2019,KBP,RIX,PS187,1:44,UR-DNF,5:15 PM,5:30 PM,6:50 PM,Landed 7:14 PM
18 Oct 2019,DNK,KBP,7W104,0:53,UR-DNF,3:00 PM,2:58 PM,4:10 PM,Landed 3:50 PM
18 Oct 2019,KBP,DNK,7W103,0:49,UR-DNF,12:00 PM,12:10 PM,1:10 PM,Landed 12:59 PM
18 Oct 2019,DNK,KBP,7W102,0:49,UR-DNF,9:00 AM,9:05 AM,10:10 AM,Landed 9:54 AM
18 Oct 2019,KBP,DNK,7W101,0:50,UR-DNF,6:40 AM,6:53 AM,7:50 AM,Landed 7:43 AM
17 Oct 2019,DNK,KBP,7W104,0:55,UR-DNF,3:00 PM,3:00 PM,4:10 PM,Landed 3:55 PM
17 Oct 2019,KBP,DNK,7W103,0:46,UR-DNF,12:00 PM,12:04 PM,1:10 PM,Landed 12:51 PM
17 Oct 2019,WAW,KBP,PS802,1:11,UR-DNF,8:45 AM,9:19 AM,10:15 AM,Landed 10:30 AM
17 Oct 2019,KBP,WAW,PS801,1:25,UR-DNF,6:30 AM,6:54 AM,8:00 AM,Landed 8:19 AM
16 Oct 2019,DNK,KBP,7W104,0:56,UR-DNF,3:00 PM,3:06 PM,4:10 PM,Landed 4:02 PM
