Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
01 Mar 2020,KBP,DXB,PS373,5:11,UR-PSI,5:25 PM,5:36 PM,10:35 PM,Landed 10:47 PM
01 Mar 2020,BRU,KBP,PS146,2:20,UR-PSI,1:00 PM,1:18 PM,3:55 PM,Landed 3:38 PM
01 Mar 2020,KBP,BRU,PS145,2:52,UR-PSI,8:55 AM,9:11 AM,12:00 PM,Landed 12:03 PM
29 Feb 2020,PRG,KBP,PS808,1:39,UR-PSI,2:30 PM,2:46 PM,4:35 PM,Landed 4:25 PM
29 Feb 2020,KBP,PRG,PS807,1:52,UR-PSI,11:40 AM,11:44 AM,1:50 PM,Landed 1:36 PM
29 Feb 2020,LCA,KBP,PS374,2:35,UR-PSI,5:35 AM,5:56 AM,8:30 AM,Landed 8:31 AM
29 Feb 2020,DXB,LCA,PS374,4:20,UR-PSI,12:05 AM,12:50 AM,4:55 AM,Landed 5:10 AM
28 Feb 2020,KBP,DXB,PS373,5:19,UR-PSI,5:25 PM,5:38 PM,10:35 PM,Landed 10:56 PM
28 Feb 2020,AMS,KBP,PS102,2:18,UR-PSI,12:10 PM,12:20 PM,3:00 PM,Landed 2:39 PM
28 Feb 2020,KBP,AMS,PS101,2:45,UR-PSI,8:00 AM,8:18 AM,11:05 AM,Landed 11:02 AM
18 Feb 2020,LCA,KBP,PS342,2:26,UR-PSI,12:40 PM,12:55 PM,3:45 PM,Landed 3:21 PM
18 Feb 2020,KBP,LCA,PS341,2:34,UR-PSI,8:15 AM,8:21 AM,11:05 AM,Landed 10:55 AM
18 Feb 2020,DXB,LCA,PS374,-,UR-PSI,12:05 AM,12:38 AM,4:55 AM,Diverted to KBP
17 Feb 2020,KBP,DXB,PS373,5:16,UR-PSI,5:25 PM,5:42 PM,10:35 PM,Landed 10:57 PM
17 Feb 2020,FCO,KBP,PS306,2:14,UR-PSI,11:55 AM,1:33 PM,3:00 PM,Landed 3:47 PM
17 Feb 2020,KBP,FCO,PS305,2:26,UR-PSI,8:05 AM,8:18 AM,10:55 AM,Landed 10:44 AM
17 Feb 2020,TBS,KBP,PS392,2:37,UR-PSI,12:35 AM,11:51 PM,3:40 AM,Landed 2:28 AM
16 Feb 2020,DEL,TBS,PS392,5:03,UR-PSI,6:00 PM,6:08 PM,11:35 PM,Landed 11:10 PM
16 Feb 2020,KBP,DEL,PS391,-,UR-PSI,1:04 AM,â€”,â€”,Unknown
15 Feb 2020,BRU,KBP,PS146,2:24,UR-PSI,12:55 PM,1:16 PM,3:55 PM,Landed 3:39 PM
15 Feb 2020,KBP,BRU,PS145,2:51,UR-PSI,8:55 AM,9:14 AM,12:00 PM,Landed 12:04 PM
