Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
22 Dec 2020,SOF,KBP,7W756,2:00,UR-DNR,11:15 AM,1:30 PM,1:15 PM,Landed 3:29 PM
22 Dec 2020,KBP,SOF,7W755,1:29,UR-DNR,9:45 AM,9:44 AM,12:45 PM,Landed 11:13 AM
21 Dec 2020,BEG,KBP,7W728,2:01,UR-DNR,2:05 PM,3:02 PM,4:10 PM,Landed 5:03 PM
21 Dec 2020,KBP,BEG,7W727,1:57,UR-DNR,11:15 AM,12:18 PM,1:20 PM,Landed 2:15 PM
21 Dec 2020,HRK,KBP,7W142,0:49,UR-DNR,10:30 AM,10:22 AM,11:50 AM,Landed 11:11 AM
21 Dec 2020,KBP,HRK,7W141,0:54,UR-DNR,8:15 AM,8:29 AM,9:30 AM,Landed 9:23 AM
21 Dec 2020,OZH,KBP,7W186,1:06,UR-DNR,5:00 AM,5:00 AM,6:30 AM,Landed 6:05 AM
20 Dec 2020,KBP,OZH,7W185,0:57,UR-DNR,6:10 PM,6:21 PM,7:35 PM,Landed 7:18 PM
20 Dec 2020,ZAG,KBP,7W766,2:26,UR-DNR,12:30 PM,12:35 PM,3:30 PM,Landed 3:02 PM
20 Dec 2020,KBP,ZAG,7W765,2:11,UR-DNR,8:30 AM,8:31 AM,11:45 AM,Landed 10:42 AM
19 Dec 2020,SOF,KBP,7W756,1:46,UR-DNR,1:30 PM,1:29 PM,4:30 PM,Landed 3:14 PM
